country,year,item,r,n,survey,cc_rank,mean_r
Romania,2004,prof_female2,2,9.724669347933526,eb622,160,1.5
Romania,2004,union_act_female2,1,513.5438452884805,eb622,160,1.5
Romania,2004,union_act_female2,2,3.4771457831590693,eb622,160,1.5
Romania,2004,union_female2,1,480.5845428526196,eb622,160,1.5
Romania,2004,union_female2,2,36.43644821901993,eb622,160,1.5
Romania,2006,party_act_female2,1,1572.8344077350523,"eb663, ess3",160,1.5
Romania,2006,party_act_female2,2,50.162119459391135,"eb663, ess3",160,1.5
Romania,2006,party_female2,1,1057,ess3,160,1.5
Romania,2006,party_female2,2,46,ess3,160,1.5
Romania,2006,prof_act_female2,1,506.7219107550572,eb663,160,1.5
Romania,2006,prof_act_female2,2,10.274616439386303,eb663,160,1.5
Romania,2006,union_act_female2,1,509.2056147289836,eb663,160,1.5
Romania,2006,union_act_female2,2,7.790912465459946,eb663,160,1.5
Romania,2006,union_female2,1,973,ess3,160,1.5
Romania,2006,union_female2,2,100,ess3,160,1.5
Romania,2007,union_party_act_female2,1,491.76634917663495,eqls_combo,160,1.5
Romania,2007,union_party_act_female2,2,23.85460238546024,eqls_combo,160,1.5
Romania,2008,party_act_female2,1,760.8542641168665,evs_combo,160,1.5
Romania,2008,party_act_female2,2,12.714799932105636,evs_combo,160,1.5
Romania,2008,party_female2,1,750.7265830112866,evs_combo,160,1.5
Romania,2008,party_female2,2,22.842481037685705,evs_combo,160,1.5
Romania,2008,party_worg2,1,750.7265830112866,evs_combo,160,1.5
Romania,2008,party_worg2,2,22.842481037685705,evs_combo,160,1.5
Romania,2008,prof_act_female2,1,762.5855945721102,evs_combo,160,1.5
Romania,2008,prof_act_female2,2,10.98346947686196,evs_combo,160,1.5
Romania,2008,prof_female2,1,761.8666436715678,evs_combo,160,1.5
Romania,2008,prof_female2,2,11.702420377404382,evs_combo,160,1.5
Romania,2008,prof_worg2,1,761.8666436715678,evs_combo,160,1.5
Romania,2008,prof_worg2,2,11.702420377404382,evs_combo,160,1.5
Romania,2008,union_act_female2,1,759.6761135189585,evs_combo,160,1.5
Romania,2008,union_act_female2,2,13.89295053001372,evs_combo,160,1.5
Romania,2008,union_female2,1,735.8117487746026,evs_combo,160,1.5
Romania,2008,union_female2,2,37.757315274369525,evs_combo,160,1.5
Romania,2008,union_worg2,1,735.8117487746026,evs_combo,160,1.5
Romania,2008,union_worg2,2,37.757315274369525,evs_combo,160,1.5
Romania,2008,womens_org2,1,761.7684535344556,evs_combo,160,1.5
Romania,2008,womens_org2,2,11.8006105145165,evs_combo,160,1.5
Romania,2008,womens_org_act_female2,1,763.2947026923268,evs_combo,160,1.5
Romania,2008,womens_org_act_female2,2,10.274361356645283,evs_combo,160,1.5
Romania,2009,party_act_female2,1,1119.6137478690612,ess4,160,1.5
Romania,2009,party_act_female2,2,55.02803845885727,ess4,160,1.5
Romania,2009,party_female2,1,1116.0226518851985,ess4,160,1.5
Romania,2009,party_female2,2,61.330231410738406,ess4,160,1.5
Romania,2009,union_female2,1,972.9247119201732,ess4,160,1.5
Romania,2009,union_female2,2,157.30912407180904,ess4,160,1.5
Romania,2009,union_female2_ees,1,465.22475803959253,ees2009,160,1.5
Romania,2009,union_female2_ees,2,38.05567538043242,ees2009,160,1.5
Romania,2011,party_act_female2,1,534.0939178254912,eb762,160,1.5
Romania,2011,party_act_female2,2,6.352282371656576,eb762,160,1.5
Romania,2011,union_party_act_female2,1,757.2147924195416,eqls_combo,160,1.5
Romania,2011,union_party_act_female2,2,42.33139624707041,eqls_combo,160,1.5
Romania,2011,union_party_act_female4,1,766.0111074708819,eqls_combo,160,2.5
Romania,2011,union_party_act_female4,2,19.88904011608389,eqls_combo,160,2.5
Romania,2011,union_party_act_female4,3,2.9812650174003794,eqls_combo,160,2.5
Romania,2011,union_party_act_female4,4,3.812345022251041,eqls_combo,160,2.5
Romania,2014,union_female2_ees,1,510.06127067697076,ees2014,160,1.5
Romania,2014,union_female2_ees,2,20.714532677306394,ees2014,160,1.5
Romania,2016,union_party_act_female2,1,479.03180228353636,eqls_combo,160,1.5
Romania,2016,union_party_act_female2,2,26.52136447829661,eqls_combo,160,1.5
Romania,2016,union_party_act_female4,1,482.54384443400875,eqls_combo,160,2.5
Romania,2016,union_party_act_female4,2,24.201432363321565,eqls_combo,160,2.5
Romania,2016,union_party_act_female4,3,5.997228631600741,eqls_combo,160,2.5
Romania,2016,union_party_act_female4,4,4.829998659452066,eqls_combo,160,2.5
Romania,2018,party_female2,1,598.6104884050475,wvs_combo,160,1.5
Romania,2018,party_female2,2,47.2576278009248,wvs_combo,160,1.5
Romania,2018,party_worg2,1,598.6104884050475,wvs_combo,160,1.5
Romania,2018,party_worg2,2,47.2576278009248,wvs_combo,160,1.5
Romania,2018,prof_female2,1,599.9189136500454,wvs_combo,160,1.5
Romania,2018,prof_female2,2,43.734133542930415,wvs_combo,160,1.5
Romania,2018,prof_worg2,1,599.9189136500454,wvs_combo,160,1.5
Romania,2018,prof_worg2,2,43.734133542930415,wvs_combo,160,1.5
Romania,2018,union_female2,1,583.216399860072,wvs_combo,160,1.5
Romania,2018,union_female2,2,62.56312799790045,wvs_combo,160,1.5
Romania,2018,union_worg2,1,583.216399860072,wvs_combo,160,1.5
Romania,2018,union_worg2,2,62.56312799790045,wvs_combo,160,1.5
Romania,2018,womens_org2,1,605.9786537640358,wvs_combo,160,1.5
Romania,2018,womens_org2,2,34.98183733994434,wvs_combo,160,1.5
Romania,2019,party_act_female2,1,1120.0635692395379,ess9_ro,160,1.5
Romania,2019,party_act_female2,2,50.961203239536175,ess9_ro,160,1.5
Romania,2019,union_female2,1,1116.2937699138135,ess9_ro,160,1.5
Romania,2019,union_female2,2,53.30703959820433,ess9_ro,160,1.5
Romania,2019,union_female2_ees,1,457.1135387416551,ees2019,160,1.5
Romania,2019,union_female2_ees,2,59.037830420551046,ees2019,160,1.5
Greece,1987,union_female2,1,32.012,eb281,153,1.5
Greece,1987,union_female2,2,12.005,eb281,153,1.5
Greece,1987,unionpro_female2,1,378.02299999999997,eb281,153,1.5
Greece,1987,unionpro_female2,2,6.002,eb281,153,1.5
Greece,1988,union_female2,1,501,eb30,153,1.5
Greece,1988,union_female2,2,15,eb30,153,1.5
Greece,1989,union_female2_ees,1,1458,ees1989,153,1.5
Greece,1989,union_female2_ees,2,73,ees1989,153,1.5
Greece,1990,unionpro_female2,1,499.26675427963204,eb34,153,1.5
Greece,1990,unionpro_female2,2,19.953679394546544,eb34,153,1.5
Greece,1991,union_female2,1,491.54140841273244,eb35,153,1.5
Greece,1991,union_female2,2,24.073027334275398,eb35,153,1.5
Greece,1992,union_female2,1,498.7282025435949,eb37,153,1.5
Greece,1992,union_female2,2,14.659870680258638,eb37,153,1.5
Greece,1993,union_female2,1,495.55304599774144,eb391,153,1.5
Greece,1993,union_female2,2,14.664313197881878,eb391,153,1.5
Greece,1994,union_female2,1,1153.396963872949,"eb41, eb411",153,1.5
Greece,1994,union_female2,2,34.84666644792961,"eb41, eb411",153,1.5
Greece,1994,union_female2_ees,1,1495.907842234116,ees1994,153,1.5
Greece,1994,union_female2_ees,2,53.49968189942742,ees1994,153,1.5
Greece,1996,union_female2,1,629.5328069259698,eb443,153,1.5
Greece,1996,union_female2,2,44.006626091989766,eb443,153,1.5
Greece,1999,party_act_female2,1,640,evs_combo,153,1.5
Greece,1999,party_act_female2,2,24,evs_combo,153,1.5
Greece,1999,party_female2,1,627,evs_combo,153,1.5
Greece,1999,party_female2,2,37,evs_combo,153,1.5
Greece,1999,party_worg2,1,627,evs_combo,153,1.5
Greece,1999,party_worg2,2,37,evs_combo,153,1.5
Greece,1999,prof_act_female2,1,639,evs_combo,153,1.5
Greece,1999,prof_act_female2,2,25,evs_combo,153,1.5
Greece,1999,prof_female2,1,586,evs_combo,153,1.5
Greece,1999,prof_female2,2,78,evs_combo,153,1.5
Greece,1999,prof_worg2,1,586,evs_combo,153,1.5
Greece,1999,prof_worg2,2,78,evs_combo,153,1.5
Greece,1999,union_act_female2,1,642,evs_combo,153,1.5
Greece,1999,union_act_female2,2,22,evs_combo,153,1.5
Greece,1999,union_female2,1,618,evs_combo,153,1.5
Greece,1999,union_female2,2,46,evs_combo,153,1.5
Greece,1999,union_female2_ees,1,252.2661610220304,ees1999,153,1.5
Greece,1999,union_female2_ees,2,2.0489647578061656,ees1999,153,1.5
Greece,1999,union_worg2,1,618,evs_combo,153,1.5
Greece,1999,union_worg2,2,46,evs_combo,153,1.5
Greece,1999,womens_org2,1,627,evs_combo,153,1.5
Greece,1999,womens_org2,2,37,evs_combo,153,1.5
Greece,1999,womens_org_act_female2,1,638,evs_combo,153,1.5
Greece,1999,womens_org_act_female2,2,26,evs_combo,153,1.5
Greece,2001,union_female2,1,108.26535391700894,eb561,153,1.5
Greece,2001,union_female2,2,10.193805076596155,eb561,153,1.5
Greece,2003,party_act_female2,1,1373.0498594292162,ess1,153,1.5
Greece,2003,party_act_female2,2,56.386360577173,ess1,153,1.5
Greece,2003,party_female2,1,1384.8320840274312,ess1,153,1.5
Greece,2003,party_female2,2,43.76254850765665,ess1,153,1.5
Greece,2003,union_act_female2,1,1421.441139029029,ess1,153,1.5
Greece,2003,union_act_female2,2,12.203018333865797,ess1,153,1.5
Greece,2003,union_female2,1,1350.3269977040866,ess1,153,1.5
Greece,2003,union_female2,2,76.58445988839914,ess1,153,1.5
Greece,2004,party_act_female2,1,497.2033449720334,eb622,153,1.5
Greece,2004,party_act_female2,2,11.801320118013201,eb622,153,1.5
Greece,2004,party_female2,1,497.99983497999835,eb622,153,1.5
Greece,2004,party_female2,2,11.0048301100483,eb622,153,1.5
Greece,2004,prof_act_female2,1,500.02654500026546,eb622,153,1.5
Greece,2004,prof_act_female2,2,8.9781200897812,eb622,153,1.5
Greece,2004,prof_female2,1,498.3151649831516,eb622,153,1.5
Greece,2004,prof_female2,2,10.689500106895,eb622,153,1.5
Greece,2004,union_act_female2,1,504.0769550407695,eb622,153,1.5
Greece,2004,union_act_female2,2,4.9277100492771,eb622,153,1.5
Greece,2004,union_female2,1,500.7847350078473,eb622,153,1.5
Greece,2004,union_female2,2,8.219930082199301,eb622,153,1.5
Greece,2004,union_female2_ees,1,236,ees2004,153,1.5
Greece,2004,union_female2_ees,2,12,ees2004,153,1.5
Greece,2005,party_act_female2,1,1284.8182690562026,ess2,153,1.5
Greece,2005,party_act_female2,2,60.26508206631141,ess2,153,1.5
Greece,2005,party_female2,1,1272.6815511400703,ess2,153,1.5
Greece,2005,party_female2,2,69.89075489634726,ess2,153,1.5
Greece,2005,union_female2,1,1275.1925962261664,ess2,153,1.5
Greece,2005,union_female2,2,69.05373986764849,ess2,153,1.5
Greece,2006,party_act_female2,1,505.13345770018657,eb663,153,1.5
Greece,2006,party_act_female2,2,4.916907375361063,eb663,153,1.5
Greece,2006,prof_act_female2,1,506.90666035999055,eb663,153,1.5
Greece,2006,prof_act_female2,2,3.1437047155570736,eb663,153,1.5
Greece,2006,union_act_female2,1,503.5740553610831,eb663,153,1.5
Greece,2006,union_act_female2,2,6.476309714464572,eb663,153,1.5
Greece,2007,union_party_act_female2,1,473.3909308164201,eqls_combo,153,1.5
Greece,2007,union_party_act_female2,2,37.72629808837503,eqls_combo,153,1.5
Greece,2008,party_act_female2,1,757.0446931727105,evs_combo,153,1.5
Greece,2008,party_act_female2,2,8.517707766651327,evs_combo,153,1.5
Greece,2008,party_female2,1,733.7281313331274,evs_combo,153,1.5
Greece,2008,party_female2,2,31.83426960623442,evs_combo,153,1.5
Greece,2008,party_worg2,1,733.7281313331274,evs_combo,153,1.5
Greece,2008,party_worg2,2,31.83426960623442,evs_combo,153,1.5
Greece,2008,prof_act_female2,1,759.1227460710986,evs_combo,153,1.5
Greece,2008,prof_act_female2,2,6.439654868263198,evs_combo,153,1.5
Greece,2008,prof_female2,1,748.487987237463,evs_combo,153,1.5
Greece,2008,prof_female2,2,17.07441370189877,evs_combo,153,1.5
Greece,2008,prof_worg2,1,748.487987237463,evs_combo,153,1.5
Greece,2008,prof_worg2,2,17.07441370189877,evs_combo,153,1.5
Greece,2008,union_act_female2,1,758.522867030291,evs_combo,153,1.5
Greece,2008,union_act_female2,2,7.039533909070787,evs_combo,153,1.5
Greece,2008,union_female2,1,749.789442877983,evs_combo,153,1.5
Greece,2008,union_female2,2,15.772958061378757,evs_combo,153,1.5
Greece,2008,union_worg2,1,749.789442877983,evs_combo,153,1.5
Greece,2008,union_worg2,2,15.772958061378757,evs_combo,153,1.5
Greece,2008,womens_org2,1,749.169591285548,evs_combo,153,1.5
Greece,2008,womens_org2,2,16.392809653813774,evs_combo,153,1.5
Greece,2008,womens_org_act_female2,1,753.3242337703374,evs_combo,153,1.5
Greece,2008,womens_org_act_female2,2,12.23816716902444,evs_combo,153,1.5
Greece,2009,party_act_female2,1,1079.1274556102417,ess4,153,1.5
Greece,2009,party_act_female2,2,34.32579087719002,ess4,153,1.5
Greece,2009,party_female2,1,1047.9366941774608,ess4,153,1.5
Greece,2009,party_female2,2,62.187031780733776,ess4,153,1.5
Greece,2009,union_female2,1,1038.9990078908568,ess4,153,1.5
Greece,2009,union_female2,2,76.59393011622753,ess4,153,1.5
Greece,2009,union_female2_ees,1,484.9977641638525,ees2009,153,1.5
Greece,2009,union_female2_ees,2,9.406409284287989,ees2009,153,1.5
Greece,2011,party_act_female2,1,1976.4733804099753,"eb762, ess5",153,1.5
Greece,2011,party_act_female2,2,41.18304894645007,"eb762, ess5",153,1.5
Greece,2011,party_female2,1,1458.0353765895018,ess5,153,1.5
Greece,2011,party_female2,2,44.63824584284327,ess5,153,1.5
Greece,2011,union_act_female2,1,509.10678895284553,eb762,153,1.5
Greece,2011,union_act_female2,2,1.4563896699633796,eb762,153,1.5
Greece,2011,union_female2,1,1464.2228562112812,ess5,153,1.5
Greece,2011,union_female2,2,40.21861754157159,ess5,153,1.5
Greece,2011,union_party_act_female2,1,493.4513115960241,eqls_combo,153,1.5
Greece,2011,union_party_act_female2,2,11.034863230637026,eqls_combo,153,1.5
Greece,2011,union_party_act_female4,1,503.7581718774183,eqls_combo,153,2.5
Greece,2011,union_party_act_female4,2,5.829713593545865,eqls_combo,153,2.5
Greece,2011,union_party_act_female4,3,0.7083789506110293,eqls_combo,153,2.5
Greece,2011,union_party_act_female4,4,0.804329943921219,eqls_combo,153,2.5
Greece,2014,union_female2_ees,1,504.48433210684345,ees2014,153,1.5
Greece,2014,union_female2_ees,2,6.29420425261976,ees2014,153,1.5
Greece,2016,union_party_act_female2,1,560.7978618840531,eqls_combo,153,1.5
Greece,2016,union_party_act_female2,2,4.951012849061194,eqls_combo,153,1.5
Greece,2016,union_party_act_female4,1,561.1489888905181,eqls_combo,153,1.5
Greece,2016,union_party_act_female4,2,9.29232619766053,eqls_combo,153,1.5
Greece,2017,party_female2,1,614.0963410486855,wvs_combo,153,1.5
Greece,2017,party_female2,2,24.37058819816296,wvs_combo,153,1.5
Greece,2017,party_worg2,1,614.0963410486855,wvs_combo,153,1.5
Greece,2017,party_worg2,2,24.37058819816296,wvs_combo,153,1.5
Greece,2017,prof_female2,1,611.518518024156,wvs_combo,153,1.5
Greece,2017,prof_female2,2,26.547451528205166,wvs_combo,153,1.5
Greece,2017,prof_worg2,1,611.518518024156,wvs_combo,153,1.5
Greece,2017,prof_worg2,2,26.547451528205166,wvs_combo,153,1.5
Greece,2017,union_female2,1,618.927186013619,wvs_combo,153,1.5
Greece,2017,union_female2,2,19.30808332622215,wvs_combo,153,1.5
Greece,2017,union_worg2,1,618.927186013619,wvs_combo,153,1.5
Greece,2017,union_worg2,2,19.30808332622215,wvs_combo,153,1.5
Greece,2017,womens_org2,1,616.5067785827418,wvs_combo,153,1.5
Greece,2017,womens_org2,2,22.88151534642735,wvs_combo,153,1.5
Greece,2019,union_female2_ees,1,470.67113362540096,ees2019,153,1.5
Greece,2019,union_female2_ees,2,52.483010025709035,ees2019,153,1.5
Greece,2022,union_female2,1,1431.1226391732687,ess10,153,1.5
Greece,2022,union_female2,2,42.47945772395803,ess10,153,1.5
Bolivia,1996,party_act_female2,1,399,lb1996,152,1.5
Bolivia,1996,party_act_female2,2,28,lb1996,152,1.5
Bolivia,1996,union_act_female2,1,413,lb1996,152,1.5
Bolivia,1996,union_act_female2,2,14,lb1996,152,1.5
Bolivia,1998,party_act_female2,1,430.03604980188925,lb1998,152,1.5
Bolivia,1998,party_act_female2,2,29.24989231653452,lb1998,152,1.5
Bolivia,1998,prof_act_female2,1,418.0641914483205,lb1998,152,1.5
Bolivia,1998,prof_act_female2,2,41.22175067010309,lb1998,152,1.5
Bolivia,1998,union_act_female2,1,427.9397103043575,lb1998,152,1.5
Bolivia,1998,union_act_female2,2,31.34623181406612,lb1998,152,1.5
Bolivia,2000,party_act_female2,1,528,lb2000,152,1.5
Bolivia,2000,party_act_female2,2,21,lb2000,152,1.5
Bolivia,2000,prof_act_female2,1,496,lb2000,152,1.5
Bolivia,2000,prof_act_female2,2,53,lb2000,152,1.5
Bolivia,2000,union_act_female2,1,502,lb2000,152,1.5
Bolivia,2000,union_act_female2,2,47,lb2000,152,1.5
Bolivia,2003,union_female2,1,555.2832537310901,lb2003,152,1.5
Bolivia,2003,union_female2,2,29.81841688627334,lb2003,152,1.5
Bolivia,2004,party_act_female2,1,1737.4140293846021,"amb_combo, lb2004",152,1.5
Bolivia,2004,party_act_female2,2,391.9976233504067,"amb_combo, lb2004",152,1.5
Bolivia,2004,party_act_female4,1,1150.738437238964,amb_combo,152,2.5
Bolivia,2004,party_act_female4,2,146.76114344234392,amb_combo,152,2.5
Bolivia,2004,party_act_female4,3,161.2724478329512,amb_combo,152,2.5
Bolivia,2004,party_act_female4,4,53.401606645735725,amb_combo,152,2.5
Bolivia,2004,party_worg_act_female4,1,1150.738437238964,amb_combo,152,2.5
Bolivia,2004,party_worg_act_female4,2,146.76114344234392,amb_combo,152,2.5
Bolivia,2004,party_worg_act_female4,3,161.2724478329512,amb_combo,152,2.5
Bolivia,2004,party_worg_act_female4,4,53.401606645735725,amb_combo,152,2.5
Bolivia,2004,prof_act_female2,1,1037.4797539848116,amb_combo,152,1.5
Bolivia,2004,prof_act_female2,2,476.0993943526894,amb_combo,152,1.5
Bolivia,2004,prof_act_female4,1,1037.4797539848116,amb_combo,152,2.5
Bolivia,2004,prof_act_female4,2,161.20100042497012,amb_combo,152,2.5
Bolivia,2004,prof_act_female4,3,181.237051034174,amb_combo,152,2.5
Bolivia,2004,prof_act_female4,4,133.6613428935453,amb_combo,152,2.5
Bolivia,2004,prof_worg_act_female4,1,1037.4797539848116,amb_combo,152,2.5
Bolivia,2004,prof_worg_act_female4,2,161.20100042497012,amb_combo,152,2.5
Bolivia,2004,prof_worg_act_female4,3,181.237051034174,amb_combo,152,2.5
Bolivia,2004,prof_worg_act_female4,4,133.6613428935453,amb_combo,152,2.5
Bolivia,2005,act_female4,1,362.4351924151087,lb2005,152,2.5
Bolivia,2005,act_female4,2,105.91707551291287,lb2005,152,2.5
Bolivia,2005,act_female4,3,90.80769776703087,lb2005,152,2.5
Bolivia,2005,act_female4,4,20.117565915549836,lb2005,152,2.5
Bolivia,2005,party_act_female2,1,715.4075905909071,"lb2005, lb2005",152,1.5
Bolivia,2005,party_act_female2,2,81.78616347649827,"lb2005, lb2005",152,1.5
Bolivia,2005,party_act_female4a,1,511.282461254056,lb2005,152,2.5
Bolivia,2005,party_act_female4a,2,52.187203632699884,lb2005,152,2.5
Bolivia,2005,party_act_female4a,3,13.740027555984181,lb2005,152,2.5
Bolivia,2005,party_act_female4a,4,3.0105343946427383,lb2005,152,2.5
Bolivia,2005,party_female2,1,209.5786519095891,lb2005,152,1.5
Bolivia,2005,party_female2,2,26.410270295820677,lb2005,152,1.5
Bolivia,2005,prof_act_female2,1,204.57589089181977,lb2005,152,1.5
Bolivia,2005,prof_act_female2,2,12.39763633820292,lb2005,152,1.5
Bolivia,2005,prof_female2,1,222.98570199306138,lb2005,152,1.5
Bolivia,2005,prof_female2,2,13.00322021234841,lb2005,152,1.5
Bolivia,2005,union_act_female2,1,186.28149211482088,lb2005,152,1.5
Bolivia,2005,union_act_female2,2,30.692035115201797,lb2005,152,1.5
Bolivia,2005,union_female2,1,200.16230107287552,lb2005,152,1.5
Bolivia,2005,union_female2,2,35.82662113253431,lb2005,152,1.5
Bolivia,2006,party_act_female2,1,1292.495516596777,amb_combo,152,1.5
Bolivia,2006,party_act_female2,2,201.5968437391957,amb_combo,152,1.5
Bolivia,2006,party_act_female4,1,1292.495516596777,amb_combo,152,2.5
Bolivia,2006,party_act_female4,2,136.98462952603094,amb_combo,152,2.5
Bolivia,2006,party_act_female4,3,44.92441220960531,amb_combo,152,2.5
Bolivia,2006,party_act_female4,4,19.687802003559437,amb_combo,152,2.5
Bolivia,2006,party_worg_act_female4,1,1292.495516596777,amb_combo,152,2.5
Bolivia,2006,party_worg_act_female4,2,136.98462952603094,amb_combo,152,2.5
Bolivia,2006,party_worg_act_female4,3,44.92441220960531,amb_combo,152,2.5
Bolivia,2006,party_worg_act_female4,4,19.687802003559437,amb_combo,152,2.5
Bolivia,2006,prof_act_female2,1,1120.2698120660436,amb_combo,152,1.5
Bolivia,2006,prof_act_female2,2,387.725012284697,amb_combo,152,1.5
Bolivia,2006,prof_act_female4,1,1120.2698120660436,amb_combo,152,2.5
Bolivia,2006,prof_act_female4,2,173.07075102786382,amb_combo,152,2.5
Bolivia,2006,prof_act_female4,3,184.95785178105297,amb_combo,152,2.5
Bolivia,2006,prof_act_female4,4,29.696409475780236,amb_combo,152,2.5
Bolivia,2006,prof_worg_act_female4,1,1120.2698120660436,amb_combo,152,2.5
Bolivia,2006,prof_worg_act_female4,2,173.07075102786382,amb_combo,152,2.5
Bolivia,2006,prof_worg_act_female4,3,184.95785178105297,amb_combo,152,2.5
Bolivia,2006,prof_worg_act_female4,4,29.696409475780236,amb_combo,152,2.5
Bolivia,2007,party_act_female2,1,573,lb2007,152,1.5
Bolivia,2007,party_act_female2,2,19,lb2007,152,1.5
Bolivia,2007,party_female2,1,531,lb2007,152,1.5
Bolivia,2007,party_female2,2,61,lb2007,152,1.5
Bolivia,2007,unionpro_act_female2,1,563,lb2007,152,1.5
Bolivia,2007,unionpro_act_female2,2,28,lb2007,152,1.5
Bolivia,2007,unionpro_female2,1,525,lb2007,152,1.5
Bolivia,2007,unionpro_female2,2,66,lb2007,152,1.5
Bolivia,2008,party_act_female2,1,1957.4717269337614,"amb_combo, lb2008",152,1.5
Bolivia,2008,party_act_female2,2,126.06349309487939,"amb_combo, lb2008",152,1.5
Bolivia,2008,party_act_female4,1,1389.4717269337614,amb_combo,152,2.5
Bolivia,2008,party_act_female4,2,75.18189700450213,amb_combo,152,2.5
Bolivia,2008,party_act_female4,3,15.006628085299834,amb_combo,152,2.5
Bolivia,2008,party_act_female4,4,3.8749680050774216,amb_combo,152,2.5
Bolivia,2008,party_worg_act_female4,1,1389.4717269337614,amb_combo,152,2.5
Bolivia,2008,party_worg_act_female4,2,75.18189700450213,amb_combo,152,2.5
Bolivia,2008,party_worg_act_female4,3,15.006628085299834,amb_combo,152,2.5
Bolivia,2008,party_worg_act_female4,4,3.8749680050774216,amb_combo,152,2.5
Bolivia,2008,prof_act_female2,1,1183.7557966286515,amb_combo,152,1.5
Bolivia,2008,prof_act_female2,2,288.82239296777067,amb_combo,152,1.5
Bolivia,2008,prof_act_female4,1,1183.7557966286515,amb_combo,152,2.5
Bolivia,2008,prof_act_female4,2,145.1558268059002,amb_combo,152,2.5
Bolivia,2008,prof_act_female4,3,134.7448383386922,amb_combo,152,2.5
Bolivia,2008,prof_act_female4,4,8.921727823178255,amb_combo,152,2.5
Bolivia,2008,prof_worg_act_female4,1,1183.7557966286515,amb_combo,152,2.5
Bolivia,2008,prof_worg_act_female4,2,145.1558268059002,amb_combo,152,2.5
Bolivia,2008,prof_worg_act_female4,3,134.7448383386922,amb_combo,152,2.5
Bolivia,2008,prof_worg_act_female4,4,8.921727823178255,amb_combo,152,2.5
Bolivia,2008,union_act_female2,1,1780.0752374731762,"amb_combo, lb2008",152,1.5
Bolivia,2008,union_act_female2,2,303.9288248024741,"amb_combo, lb2008",152,1.5
Bolivia,2008,union_act_female4,1,1260.0752374731762,amb_combo,152,2.5
Bolivia,2008,union_act_female4,2,93.74964660387312,amb_combo,152,2.5
Bolivia,2008,union_act_female4,3,120.5958547704095,amb_combo,152,2.5
Bolivia,2008,union_act_female4,4,9.583323428191475,amb_combo,152,2.5
Bolivia,2008,union_worg_act_female4,1,1260.0752374731762,amb_combo,152,2.5
Bolivia,2008,union_worg_act_female4,2,93.74964660387312,amb_combo,152,2.5
Bolivia,2008,union_worg_act_female4,3,120.5958547704095,amb_combo,152,2.5
Bolivia,2008,union_worg_act_female4,4,9.583323428191475,amb_combo,152,2.5
Bolivia,2008,womens_org_act_female4,1,1115.660925441291,amb_combo,152,2.5
Bolivia,2008,womens_org_act_female4,2,137.59105109674906,amb_combo,152,2.5
Bolivia,2008,womens_org_act_female4,3,155.96720821511624,amb_combo,152,2.5
Bolivia,2008,womens_org_act_female4,4,35.84676327671622,amb_combo,152,2.5
Bolivia,2013,party_act_female2,1,489,lb2013,152,1.5
Bolivia,2013,party_act_female2,2,96,lb2013,152,1.5
Bolivia,2013,party_act_female4a,1,489,lb2013,152,2.5
Bolivia,2013,party_act_female4a,2,58,lb2013,152,2.5
Bolivia,2013,party_act_female4a,3,31,lb2013,152,2.5
Bolivia,2013,party_act_female4a,4,7,lb2013,152,2.5
Bolivia,2015,party_act_female2,1,436,lb2015,152,1.5
Bolivia,2015,party_act_female2,2,125,lb2015,152,1.5
Bolivia,2015,party_act_female4a,1,436,lb2015,152,2.5
Bolivia,2015,party_act_female4a,2,93,lb2015,152,2.5
Bolivia,2015,party_act_female4a,3,30,lb2015,152,2.5
Bolivia,2015,party_act_female4a,4,2,lb2015,152,2.5
Bolivia,2017,party_female2,1,972,wvs_combo,152,1.5
Bolivia,2017,party_female2,2,64,wvs_combo,152,1.5
Bolivia,2017,party_worg2,1,972,wvs_combo,152,1.5
Bolivia,2017,party_worg2,2,64,wvs_combo,152,1.5
Bolivia,2017,prof_female2,1,860,wvs_combo,152,1.5
Bolivia,2017,prof_female2,2,135,wvs_combo,152,1.5
Bolivia,2017,prof_worg2,1,860,wvs_combo,152,1.5
Bolivia,2017,prof_worg2,2,135,wvs_combo,152,1.5
Bolivia,2017,union_female2,1,867,wvs_combo,152,1.5
Bolivia,2017,union_female2,2,169,wvs_combo,152,1.5
Bolivia,2017,union_worg2,1,867,wvs_combo,152,1.5
Bolivia,2017,union_worg2,2,169,wvs_combo,152,1.5
Bolivia,2017,womens_org2,1,818,wvs_combo,152,1.5
Bolivia,2017,womens_org2,2,218,wvs_combo,152,1.5
Bolivia,2020,party_act_female2,1,529,lb2020,152,1.5
Bolivia,2020,party_act_female2,2,62,lb2020,152,1.5
Bolivia,2020,party_act_female4a,1,529,lb2020,152,2.5
Bolivia,2020,party_act_female4a,2,50,lb2020,152,2.5
Bolivia,2020,party_act_female4a,3,8,lb2020,152,2.5
Bolivia,2020,party_act_female4a,4,4,lb2020,152,2.5
Jamaica,2006,party_act_female2,1,637,amb_combo,152,1.5
Jamaica,2006,party_act_female2,2,150,amb_combo,152,1.5
Jamaica,2006,party_act_female4,1,637,amb_combo,152,2.5
Jamaica,2006,party_act_female4,2,109,amb_combo,152,2.5
Jamaica,2006,party_act_female4,3,34,amb_combo,152,2.5
Jamaica,2006,party_act_female4,4,7,amb_combo,152,2.5
Jamaica,2006,party_worg_act_female4,1,637,amb_combo,152,2.5
Jamaica,2006,party_worg_act_female4,2,109,amb_combo,152,2.5
